comp,total_runtime,per_mean,per_std
baseline,2.7852530479431152,0.0041416076842896235,0.0005962602202412082
gradcam_large,1.0246307849884033,0.00152544775408899,0.0002701385086815653
gradcam_small,0.7251455783843994,0.0010769727701198555,0.00022962087206111753
gradcam_large_euclidian,5.381580114364624,0.008047603918406778,0.0006289727748503528
gradcam_small_euclidian,1.8267848491668701,0.002726148702427299,0.00019038111925734658
large_adaptive_hoeffding,1.1274549961090088,0.0016052969201596197,0.00028125290154314847
large_adaptive_periodic,126.44082045555115,0.0014224155934270985,0.00034682399081042536
