comp,total_runtime,per_mean,per_std
baseline,0.026192903518676758,0.002485884560479058,0.0002769302267486953
gradcam_large,0.01863574981689453,0.0020567841000027126,0.00011121338836786408
gradcam_small,0.00897073745727539,0.0009822845458984375,0.00013370264120243018
gradcam_large_euclidian,0.017869234085083008,0.0019711388481987845,5.922046522158577e-05
gradcam_small_euclidian,0.008280754089355469,0.0009056727091471354,0.0001297683997503732
large_adaptive_hoeffding,0.022139310836791992,0.0023634168836805555,4.506026267268281e-05
large_adaptive_periodic,27.567962646484375,0.0016689830356174046,0.0001402362408198656
