comp,total_runtime,per_mean,per_std
baseline,0.03712773323059082,0.0039348602294921875,0.0004788772186054616
gradcam_large,0.02062821388244629,0.002562582492828369,0.00020544453530075164
gradcam_small,0.009207963943481445,0.0011365413665771484,0.00015494947085200643
gradcam_large_euclidian,0.02974247932434082,0.0037040412425994873,0.00021789092197558227
gradcam_small_euclidian,0.011389493942260742,0.001409679651260376,0.00022054449718508234
large_adaptive_hoeffding,0.021488428115844727,0.00260239839553833,0.00021318143455131605
large_adaptive_periodic,44.56743764877319,0.0024722814559936523,0.0003219298897947602
