comp,total_runtime,per_mean,per_std
baseline,2.3530256748199463,0.0035739097653365716,0.00029794743831983893
gradcam_large,8.64338755607605,0.01316682122102598,0.0006799802676633803
gradcam_small,1.0094802379608154,0.0015300904832235196,0.00018327225622107396
gradcam_large_euclidian,7.161080837249756,0.010907494803754294,0.0004843829789599524
gradcam_small_euclidian,1.2168326377868652,0.0018467121734851745,0.0003343537811087404
large_adaptive_hoeffding,9.690946102142334,0.014674541426867974,0.0003581595055127538
large_adaptive_periodic,152.9443802833557,0.012244549102899505,0.0019940794897615713
