comp,total_runtime,per_mean,per_std
baseline,0.09200429916381836,0.0020929824474246,0.00022468813000057366
gradcam_large,0.08516049385070801,0.001972242843273074,2.899129868179641e-05
gradcam_small,0.03061962127685547,0.0007040999656499819,2.2970256094343657e-05
gradcam_large_euclidian,0.09718179702758789,0.002251974371976631,5.4675638111072954e-05
gradcam_small_euclidian,0.033437490463256836,0.0007695708163948946,3.10551016764329e-05
large_adaptive_hoeffding,0.09763526916503906,0.0022141988887343297,5.731709604505385e-05
large_adaptive_periodic,37.349432945251465,0.002349021822907204,0.0001184467207661035
