comp,total_runtime,per_mean,per_std
baseline,35.383087158203125,0.009601543233600759,0.0013411139385476193
gradcam_large,225.21225714683533,0.0612232089366778,0.005641537650184535
gradcam_small,20.1369948387146,0.005466158523580313,0.0004630012142270318
gradcam_large_euclidian,231.747638463974,0.06299990548460038,0.004157967163165525
gradcam_small_euclidian,18.436050176620483,0.005004278922482896,0.00021615843499267584
large_adaptive_hoeffding,231.86617588996887,0.06275312825348664,0.005091734130434449
large_adaptive_periodic,1142.1967844963074,0.05883212015640483,0.0051717320478770175
