comp,total_runtime,per_mean,per_std
baseline,3.4147679805755615,0.004481732058965436,0.0010330521167507011
gradcam_large,1.8676233291625977,0.0024554742043125283,0.0003848212788907346
gradcam_small,0.8466944694519043,0.0011083529303759572,0.00024019623019877568
gradcam_large_euclidian,5.202650785446167,0.006855384655552363,0.0006179703130664895
gradcam_small_euclidian,1.8556773662567139,0.0024397090116717256,0.000328579464113712
large_adaptive_hoeffding,61.11233878135681,0.0019821639425836326,0.0003264934661735893
large_adaptive_periodic,140.65427780151367,0.001972440364807451,0.000395907276186125
