comp,total_runtime,per_mean,per_std
baseline,1.7549335956573486,0.003604200697436775,0.0005182588879967919
gradcam_large,6.360831260681152,0.013106411511136085,0.001243342030400639
gradcam_small,1.001779317855835,0.0020566556871551827,0.0002034001782615456
gradcam_large_euclidian,5.915418386459351,0.01218805657219641,0.0010264002241910405
gradcam_small_euclidian,1.1043312549591064,0.0022684465978563446,0.0001335566299254393
large_adaptive_hoeffding,6.900339365005493,0.014112370284562258,0.001833628100391914
large_adaptive_periodic,109.20284867286682,0.013273525729621809,0.0021460609484655322
